"Buff_id","Buff_name","Buff_Descript","Buff_type","Buff_school","Buff_endtype","Buff_RemoveAftOffline","Buff_RemoveAftBattle","Buff_RemoveAftDead","Buff_KeepBody","Buff_HideEffect","Buff_Detect","Buff_starttime","Buff_acttime","Buff_nextBuff","Buff_period_type","Buff_Mod_Type_1","Buff_Mod_Type_2","Buff_Mod_Type_3","Buff_Blockcommand","Buff_BlockAction","Buff_BlockSkill","Buff_BlockItemType","Buff_ProtectPK","Buff_BlockPK","Buff_BlockChat","Buff_MoveSpeed","Buff_Value1String","Buff_Value2String","Buff_Value3String","Buff_AntiBuff","Buff_ClearBuff","Buff_IconFile","Buff_EffectFile","Buff_SparkFile","Sound File","Buff_Priority","Buff_TimeOut"
"3086","抗封抗毒抗隐","","4","3086","0","1","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","1000 | 1001 | 1002 | 1003 | 1004 | 1005 | 1100 | 1101 | 1102 | 1103 | 1104 | 1105 | 1106 | 1108 | 1110 | 1109 | 1111 | 1112 | 1113 | 1114 | 1115 | 1116 | 1117 | 1118 | 1119 | 1120 | 1121 | 1123 | 1128 | 1400 | 1403 | 1404 | 1405 | 1406 | 1407 | 1502 | 1700 | 1800 | 2024 | 2012 | 2023 | 2045 | 2056 | 2057","2024 | 2012 | 2023 | 2045 | 2056 | 2057","0","0","0","0","5","0"
"3087","高级气血持续恢复","战斗中每回合自动恢复与自身等级同值的气血值。","4","3087","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","2007","2007","0","0","0","0","5","0"
"3088","弱暗器","受到暗器攻击时伤害会增加30%。","6","3088","0","0","0","0","0","0","0","0","5","0","8 | 9","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"3089","必被封","100%几率受对方封系技能的影响。","4","3089","0","1","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"3090","固定伤害免疫","","6","3090","0","1","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"3091","免疫上次攻击类型","","6","3091","0","1","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"3092","普攻带万毒萦绕效果","","4","3092","0","1","1","0","0","0","0","0","8","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"3093","封印反射","","4","3093","0","1","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"3094","逃跑术","当所有玩家角色都有该buff时，该MOB会逃跑。","4","3094","0","1","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","effCondit0154.ent","0","0","5","0"
"3095","招式免疫","","6","3095","0","1","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"3096","野兽冲撞","混乱＋毒","4","3096","0","1","1","0","0","0","0","0","0 | 3 | 4","0","0","6","7","0","0","0","0","255","0","0","0","0","0","0","0","1000 | 1001 | 1002 | 1003 | 1004 | 1005 | 1100 | 1101 | 1102 | 1103 | 1104 | 1105 | 1106 | 1107 | 1108 | 1110 | 1109 | 1111 | 1112 | 1113 | 1114 | 1115 | 1116 | 1117 | 1118 | 1119 | 1120 | 1121 | 1123 | 1128 | 1201 | 1202 | 1203 | 1400 | 1403 | 1404 | 1405 | 1406 | 1407 | 1408 | 1409 | 1410 | 1500 | 1501 | 1502 | 1503 | 1504 | 1505 | 1506 | 1507 | 1700 | 1800 | 1803 | 1804 | 1806 | 1807","0","0","effCondit0052.ent","0","0","5","0"
"3097","血攻反比","气血越少，攻击力越强。","6","3097","0","1","1","0","0","0","0","0","8","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"3098","滞后扣血","中此buff2回合后减少气血。","2","3098","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","effCondit0152.ent","0","0","5","0"
"3099","滞后扣血RESET","","6","3099","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"3100","受封回合数减2","","4","3100","0","1","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"3101","稀有同伴标记","","4","3101","0","1","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"3102","杀死稀有标记","普通攻击","4","3102","0","1","1","0","0","0","0","0","8","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"3103","攻击附精气吸取","","4","3103","0","1","1","0","0","0","0","0","5 | 8","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"3104","精气吸取","","2","3104","0","1","1","1","0","0","0","0","3","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","4000","4000","0","effCondit0078.ent","0","0","5","0"
"3105","被屠戮目标前奏","","4","3105","0","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"3106","被屠戮目标","","4","3106","0","1","1","1","0","0","0","0","3","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","effCondit0160.ent","0","0","5","0"
"3107","屠戮完成","","4","3107","0","1","1","1","0","0","0","0","3","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","effAtk0084.ent","0","0","5","0"
"3108","金剑阵攻击+3LV","","4","3108","0","1","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"3109","反馈万毒萦绕","","4","3109","0","1","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"3110","攻击睡眠者","","4","3110","0","1","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"3111","天蚕偏攻平民","","4","3111","0","1","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"3112","屠戮","","4","3112","0","1","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"3113","尸体保留","","4","3113","0","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"3114","冥思·改","","4","3114","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"3115","丁鹏被动buff","","4","3115","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"3116","傅红雪被动buff","","4","3116","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"3117","玩偶反震","受到近身攻击时有100%几率将伤害反弹，反弹伤害为所受伤害的25%。","4","3117","0","1","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0"
"3118","反馈睡眠","未被封时，受到近身攻击时会给对方加上睡眠状态。","4","3118","0","1","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0"
"3119","HP平均分配","在所有MOB血量总和不变的情况下，给每个MOB平均分配相同的血量。","4","3119","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"3120","免物伤反物伤","免疫所有物理伤害，并且将物理伤害反弹。","6","3120","1","1","1","0","0","0","0","0","0 | 5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","effCondit0020.ent","0","0","5","0"
"3121","PS幻境术","免疫所有魔法伤害，并且将魔法伤害反弹。","6","3121","1","1","1","0","0","0","0","0","0 | 5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","幻境术b.ent","0","0","5","0"
"3122","嫁衣神功","每两个回合出现一次嫁衣神功状态。","4","3122","0","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"3123","沉香千帆舞引发buff","拥有此buff者攻击或使用招式时有几率获得3124号buff","4","3123","0","1","1","0","0","0","0","0","5 | 8","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"3124","沉香千帆舞发动buff","发动沉香千帆舞的前提","4","3124","0","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","effCondit0174.ent","0","0","5","0"
"3125","灵犀一指","有一定几率免疫对手的攻击。","4","3125","0","1","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"3126","记录自己位置","当自己作为攻击方时，用来记录自己位置。","4","3126","0","1","1","0","0","0","0","0","8","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"3127","记录自己位置","","4","3127","0","1","1","0","0","0","0","0","8","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"3128","一触即死","","4","3128","0","1","1","1","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"3129","猴子被动技能","","4","3129","0","1","1","1","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"3130","狗被动技能","","4","3130","0","1","1","1","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"3131","龟被动技能","","4","3131","0","1","1","1","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"3132","企鹅被动技能","","4","3132","0","1","1","1","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"3133","松鼠被动技能","","4","3133","0","1","1","1","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"3134","蛇被动技能","","4","3134","0","1","1","1","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"3135","鳄鱼被动技能","","4","3135","0","1","1","1","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"3136","毒蝎被动技能","","4","3136","0","1","1","1","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"3137","友好标记","","4","3137","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","effHurt_itemFood0003.ent","0","0","5","0"
"3138","产生红、绿灯buff","","4","3138","0","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"3139","红灯","","4","3139","1","1","1","1","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","3140","0","effCondit0167.ent","0","0","5","0"
"3140","绿灯","","4","3140","1","1","1","1","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","3139","0","effCondit0157.ent","0","0","5","0"
"3141","受击标记","","4","3141","1","1","1","1","0","0","0","0","3","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"3142","融合","","4","3142","0","1","1","1","0","0","0","0","3","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","effCondit0039.ent","0","0","5","0"
"3143","获取融合","","4","3143","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"3144","记录被击次数","","4","3144","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"3145","判断玩家性别","","4","3145","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"3146","癫痫病前状态","","4","3146","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"3147","癫痫病状态","","4","3147","1","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","effCondit0151.ent","0","0","5","0"
"3148","攻击+100LV","","4","3148","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"3149","对应猴子奖励","","4","3149","0","1","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"3150","对应狗奖励","","4","3150","0","1","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"3151","对应龟奖励","","4","3151","0","1","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"3152","对应企鹅奖励","","4","3152","0","1","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"3153","对应松鼠奖励","","4","3153","0","1","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"3154","对应蛇奖励","","4","3154","0","1","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"3155","对应鳄鱼奖励","","4","3155","0","1","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"3156","对应毒蝎奖励","","4","3156","0","1","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"3157","兵器谱积分奖励","","4","3157","0","1","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"3158","4下杀死友军单位","4下左右可以杀死友军单位。","4","3158","0","1","1","0","0","0","0","0","8","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"3159","3回合后逃跑","","4","3159","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"3160","5回合死亡","5回合后死亡，且保留尸体","2","3160","1","1","1","0","1","0","0","0","0|5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0"
"4000","使用技能标记1","","4","4000","0","1","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"4001","使用技能标记2","","4","4001","0","1","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"4002","使用技能标记3","","4","4002","0","1","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"4003","使用技能标记4","","4","4003","1","1","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"4004","使用技能标记5","","4","4004","0","1","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"4005","使用技能标记6","","4","4005","0","1","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"4700","四相1倍Lv火抗","提升同伴1倍Lv的四相火属性攻击抗性","6","4700","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"4701","四相1倍Lv水抗","提升同伴1倍Lv的四相水属性攻击抗性","6","4701","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"4702","四相1倍Lv风抗","提升同伴1倍Lv的四相风属性攻击抗性","6","4702","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"4703","四相1倍Lv土抗","提升同伴1倍Lv的四相土属性攻击抗性","6","4703","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"4704","四相2倍Lv火抗","提升同伴2倍Lv的四相火属性攻击抗性","6","4704","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"4705","四相2倍Lv水抗","提升同伴2倍Lv的四相水属性攻击抗性","6","4705","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"4706","四相2倍Lv风抗","提升同伴2倍Lv的四相风属性攻击抗性","6","4706","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
