"skill_id","skill_type","skill_name","skill_faction","skill_class","skill_reqBaseSkill","skill_reqBaseSkillRank","skill_reqLv","skill_maxRank","skill_active","skill_battleorField","skill_form","skill_targetType","skill_UseElement","skill_Script_Type","skill_UseTime","skill_cooldownType","Skill_PreBuff","Skill_AutoAddBuff","Skill_Animation_Motion","Skill_Animation_Type","Skill_ThrowItemType","Skill_ThrowItemId","Skill_Hide","Skill_AutoSwitch","skill_icon","skill_Effect_Atk","skill_Effect_Hurt","skill_Effect_Spark","skill_Sound_Atk","skill_Sound_Hurt","skill_Sound_Spark","Skill_description","Skill_functionDes"
"5278","8","大侠守护","0","0","0","0","0","1","0","1","5","4","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0154.ent","0","effHurt0157.ent","0","0","EffSound0157_hurt.wav","0","0","加抗性、生命、强化。"
"5279","8","死亡之音","0","0","0","0","0","1","0","1","8","5","0","0","0","0","0","0","0","0","255","0","0","1","skillicon4083.ent","0","effHurt4283.ent","0","0","EffSound0013_hurt.wav","0","0","令敌全体队员各有一定几率处于某种异常状态。"
"5280","8","晶清诀","0","0","0","0","0","1","0","1","11","4","0","0","0","0","0","0","0","0","255","0","0","1","skillicon4034.ent","0","effHurt4230.ent","0","EffSound0134_hurt.wav","0","0","0","解除全体队友的各种异常状态，并恢复每个目标15%的生命。"
"5281","8","金针通脉","0","0","0","0","0","1","0","1","12","4","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0140.ent","0","effHurt0141.ent","0","0","EffSound0152_atk.wav","0","0","战斗中临时提高自己或队友的生命上限持续一定回合。"
"5282","8","残剑","0","0","0","0","0","1","0","1","4","5","0","0","0","0","0","0","2","2","255","0","0","1","skillicon0000.ent","0","effHurt0078.ent","0","0","EffSound0078_hurt.wav","0","0","0"
"5283","8","霸剑","0","0","0","0","0","1","0","1","1","5","0","0","0","0","0","0","2","5","255","0","0","1","skillicon0000.ent","0","effHurt0063.ent","0","EffSound0011_hurt.wav","EffSound0063_hurt.wav","0","0","0"
"5284","8","弘剑","0","0","0","0","0","1","0","1","1","5","0","0","0","0","0","0","1","0","255","0","0","1","skillicon0000.ent","0","effHurt4260.ent","0","0","EffSound0022_hurt.wav","0","0","0"
"5285","8","生剑","0","0","0","0","0","1","0","1","1","5","0","0","0","0","0","0","2","2","255","0","0","1","skillicon0000.ent","0","effHurt4264.ent","0","0","EffSound0151_hurt.wav","0","0","0"
"5286","8","死剑","0","0","0","0","0","1","0","1","1","5","0","0","0","0","0","0","2","2","255","0","0","1","skillicon0000.ent","0","effHurt4265.ent","0","0","EffSound0151_hurt.wav","0","0","0"
"5287","8","灭剑","0","0","0","0","0","1","0","1","1","5","0","0","0","0","0","0","1","1","255","0","0","1","skillicon0000.ent","0","effHurt0277.ent","0","EffSound0121_hurt.wav","EffSound0155_hurt.wav","0","0","0"
"5288","8","精气吸取","0","0","0","0","0","1","0","1","4","5","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0000.ent","0","effHurt0076.ent","0","0","EffSound0076_hurt.wav","0","0","0"
"5289","8","屠戮","0","0","0","0","0","1","0","1","5","4","0","0","0","0","0","3112","2","0","255","0","0","1","skillicon0000.ent","0","effHurt0156.ent","0","0","0","0","0","0"
"5290","8","魔剑","0","0","0","0","0","1","0","1","1","5","0","0","0","0","0","0","1","1","255","0","0","1","skillicon0000.ent","0","effHurt4261.ent","0","EffSound0024_spark.wav","EffSound0078_hurt.wav","0","0","0"
"5291","8","五行轮转","0","0","0","0","0","1","0","1","7","4","0","0","0","0","0","0","2","0","255","0","0","1","skillicon0000.ent","0","effHurt0141.ent","0","0","EffSound0152_atk.wav","0","0","0"
"5292","8","三针合一","0","0","0","0","0","1","0","1","7","4","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0139.ent","0","effHurt0138.ent","0","0","EffSound0152_hurt.wav","0","0","一定回合内增强己方多个目标的攻击力、防御力和法术。"
"5293","8","五湖四海","0","0","0","0","0","1","0","1","12","1","0","0","0","0","0","0","0","0","255","0","0","1","skillicon2623.ent","0","effHurt2623.ent","0","0","EffSound0040_hurt.wav","0","0","五湖四海皆兄弟，战斗中使用圣火令呼唤援助出战来帮忙助阵。使用后需调息一定回合才能再使用此技能。"
"5294","8","剑荡四方","0","0","0","0","0","1","0","1","4","5","0","0","0","0","0","0","2","1","255","0","0","1","skillicon4511.ent","0","effHurt4511.ent","0","SoundB0001_msword_atk_2.wav","EffSound0095_spark.wav","0","0","以自身20%的魔法和10%的当前生命为代价，对敌方多个目标造成一定的伤害。"
"5295","8","天外飞仙","0","0","0","0","0","1","0","1","4","5","6","0","0","0","0","0","2","1","255","0","0","1","skillicon0421.ent","0","effHurt0612.ent","effSpark0612.ent","0","EffSound0008_hurt.wav","0","0","对敌方多个目标施展法术攻击，目标数随等级提升。"
"5296","8","解毒术","0","0","0","0","0","1","0","1","11","4","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0159.ent","0","effHurt_itemFood0005.ent","0","0","EffSound0159_hurt.wav","0","0","解除所有毒状态，并在一定回合内对唐门秘毒有免疫效果。"
"5297","8","解封术","0","0","0","0","0","1","0","1","11","4","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0159.ent","0","effHurt_itemFood0006.ent","0","0","EffSound0159_hurt.wav","0","0","解除所有毒状态，并在一定回合内对唐门秘毒有免疫效果。"
"5298","8","暗器投掷","0","0","0","0","0","1","0","1","3","5","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0105.ent","0","effHurt_itemSell0065.ent","0","0","0","0","0","对敌方多个目标施展暗器攻击，目标数随技能等级提升，并有几率带有毒伤害。"
"5299","8","失心符","0","0","0","0","0","1","0","1","6","5","0","0","0","0","0","3089","0","0","255","0","0","1","skillicon0118.ent","0","effHurt0118.ent","0","EffSound0052_hurt.wav","EffSound0121_hurt.wav","0","0","使敌方单个目标一定持续回合内无法使用招式，并降低其法术或防御。"
"5300","2","属性调整1","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","255","0","0","0","skillicon0000.ent","0","0","0","0","0","0","0","0"
"5301","2","属性调整2","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","255","0","0","0","skillicon0000.ent","0","0","0","0","0","0","0","0"
"5302","2","属性调整3","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","255","0","0","0","skillicon0000.ent","0","0","0","0","0","0","0","0"
"5303","2","属性调整4","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","255","0","0","0","skillicon0000.ent","0","0","0","0","0","0","0","0"
"5304","2","属性调整5","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","255","0","0","0","skillicon0000.ent","0","0","0","0","0","0","0","0"
"5305","2","属性调整6","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","255","0","0","0","skillicon0000.ent","0","0","0","0","0","0","0","0"
"5330","2","0.5倍生命","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","255","0","0","0","skillicon0000.ent","0","0","0","0","0","0","0","0"
"5331","2","0.75倍生命","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","255","0","0","0","skillicon0000.ent","0","0","0","0","0","0","0","0"
"5332","2","2.5倍生命","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","255","0","0","0","skillicon0000.ent","0","0","0","0","0","0","0","0"
"5333","2","5倍生命","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","255","0","0","0","skillicon0000.ent","0","0","0","0","0","0","0","0"
"5334","2","7.5倍生命","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","255","0","0","0","skillicon0000.ent","0","0","0","0","0","0","0","0"
"5335","2","10倍生命","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","255","0","0","0","skillicon0000.ent","0","0","0","0","0","0","0","0"
"5336","2","12.5倍生命","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","255","0","0","0","skillicon0000.ent","0","0","0","0","0","0","0","0"
"5337","2","15倍生命","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","255","0","0","0","skillicon0000.ent","0","0","0","0","0","0","0","0"
"5338","2","17.5倍生命","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","255","0","0","0","skillicon0000.ent","0","0","0","0","0","0","0","0"
"5339","2","20倍生命","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","255","0","0","0","skillicon0000.ent","0","0","0","0","0","0","0","0"
"5340","2","1.5倍生命","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","255","0","0","0","skillicon0000.ent","0","0","0","0","0","0","0","0"
"5341","2","2倍生命","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","255","0","0","0","skillicon0000.ent","0","0","0","0","0","0","0","0"
"5342","2","25倍生命","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","255","0","0","0","skillicon0000.ent","0","0","0","0","0","0","0","0"
"5343","2","30倍生命","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","255","0","0","0","skillicon0000.ent","0","0","0","0","0","0","0","0"
"5344","2","3.5倍生命","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","255","0","0","0","skillicon0000.ent","0","0","0","0","0","0","0","0"
"5345","2","0.1倍生命","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","255","0","0","0","skillicon0000.ent","0","0","0","0","0","0","0","0"
"5346","2","150倍生命","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","255","0","0","0","skillicon0000.ent","0","0","0","0","0","0","0","0"
"5347","2","200倍生命","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","255","0","0","0","skillicon0000.ent","0","0","0","0","0","0","0","0"
"5348","2","250倍生命","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","255","0","0","0","skillicon0000.ent","0","0","0","0","0","0","0","0"
"5349","2","50倍生命","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","255","0","0","0","skillicon0000.ent","0","0","0","0","0","0","0","0"
"5380","2","0.5LV攻击","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","255","0","0","0","skillicon0000.ent","0","0","0","0","0","0","0","0"
"5381","2","1LV攻击","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","255","0","0","0","skillicon0000.ent","0","0","0","0","0","0","0","0"
"5382","2","1.5LV攻击","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","255","0","0","0","skillicon0000.ent","0","0","0","0","0","0","0","0"
"5383","2","2LV攻击","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","255","0","0","0","skillicon0000.ent","0","0","0","0","0","0","0","0"
"5384","2","2.5LV攻击","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","255","0","0","0","skillicon0000.ent","0","0","0","0","0","0","0","0"
"5385","2","3LV攻击","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","255","0","0","0","skillicon0000.ent","0","0","0","0","0","0","0","0"
"5386","2","3.5LV攻击","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","255","0","0","0","skillicon0000.ent","0","0","0","0","0","0","0","0"
"5387","2","4LV攻击","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","255","0","0","0","skillicon0000.ent","0","0","0","0","0","0","0","0"
"5388","2","4.5LV攻击","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","255","0","0","0","skillicon0000.ent","0","0","0","0","0","0","0","0"
"5389","2","5LV攻击","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","255","0","0","0","skillicon0000.ent","0","0","0","0","0","0","0","0"
"5390","2","5.5LV攻击","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","255","0","0","0","skillicon0000.ent","0","0","0","0","0","0","0","0"
"5391","2","6LV攻击","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","255","0","0","0","skillicon0000.ent","0","0","0","0","0","0","0","0"
"5392","2","6.5LV攻击","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","255","0","0","0","skillicon0000.ent","0","0","0","0","0","0","0","0"
"5393","2","7LV攻击","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","255","0","0","0","skillicon0000.ent","0","0","0","0","0","0","0","0"
"5394","2","7.5LV攻击","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","255","0","0","0","skillicon0000.ent","0","0","0","0","0","0","0","0"
"5395","2","8LV攻击","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","255","0","0","0","skillicon0000.ent","0","0","0","0","0","0","0","0"
"5396","2","8.5LV攻击","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","255","0","0","0","skillicon0000.ent","0","0","0","0","0","0","0","0"
"5397","2","9LV攻击","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","255","0","0","0","skillicon0000.ent","0","0","0","0","0","0","0","0"
"5398","2","9.5LV攻击","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","255","0","0","0","skillicon0000.ent","0","0","0","0","0","0","0","0"
"5399","2","10LV攻击","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","255","0","0","0","skillicon0000.ent","0","0","0","0","0","0","0","0"
"5400","2","11LV攻击","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","255","0","0","0","skillicon0000.ent","0","0","0","0","0","0","0","0"
"5401","2","12LV攻击","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","255","0","0","0","skillicon0000.ent","0","0","0","0","0","0","0","0"
"5402","2","13LV攻击","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","255","0","0","0","skillicon0000.ent","0","0","0","0","0","0","0","0"
"5403","2","14LV攻击","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","255","0","0","0","skillicon0000.ent","0","0","0","0","0","0","0","0"
"5404","2","15LV攻击","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","255","0","0","0","skillicon0000.ent","0","0","0","0","0","0","0","0"
"5405","2","16LV攻击","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","255","0","0","0","skillicon0000.ent","0","0","0","0","0","0","0","0"
"5406","2","17LV攻击","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","255","0","0","0","skillicon0000.ent","0","0","0","0","0","0","0","0"
"5407","2","18LV攻击","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","255","0","0","0","skillicon0000.ent","0","0","0","0","0","0","0","0"
"5408","2","19LV攻击","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","255","0","0","0","skillicon0000.ent","0","0","0","0","0","0","0","0"
"5409","2","20LV攻击","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","255","0","0","0","skillicon0000.ent","0","0","0","0","0","0","0","0"
"5410","2","50LV攻击","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","255","0","0","0","skillicon0000.ent","0","0","0","0","0","0","0","0"
"5411","2","25LV攻击","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","255","0","0","0","skillicon0000.ent","0","0","0","0","0","0","0","0"
"5412","2","30LV攻击","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","255","0","0","0","skillicon0000.ent","0","0","0","0","0","0","0","0"
"5413","2","100LV攻击","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","255","0","0","0","skillicon0000.ent","0","0","0","0","0","0","0","0"
"5430","2","0.5LV招式效果","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","255","0","0","0","skillicon0000.ent","0","0","0","0","0","0","0","0"
"5431","2","1LV招式效果","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","255","0","0","0","skillicon0000.ent","0","0","0","0","0","0","0","0"
"5432","2","1.5LV招式效果","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","255","0","0","0","skillicon0000.ent","0","0","0","0","0","0","0","0"
"5433","2","2LV招式效果","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","255","0","0","0","skillicon0000.ent","0","0","0","0","0","0","0","0"
